pivot,inflection,P-I similarity,category
zalogować,zalogowały,0.4836972232876737,V;PST;3;PL
zalogować,zalogują,0.5317553675752382,V;FUT;3;PL
zalogować,zalogujecie,0.5189308465206661,V;FUT;2;PL
zalogować,zalogujemy,0.5157557546916957,V;FUT;1;PL
zalogować,zalogujesz,0.5735789585275074,V;FUT;2;SG
zalogować,zaloguję,0.5262990596259853,V;FUT;1;SG
zalogować,zaloguje,0.5787345093354551,V;FUT;3;SG
żałować,będą żałowali,0.33642422656599535,V;FUT;3;PL;MASC;HUM
żałować,będą żałowały,0.31891554542657397,V;FUT;3;PL
żałować,będę żałowała,0.35998643262808905,V;FUT;1;SG;FEM
żałować,będę żałował,0.36770786709947245,V;FUT;1;SG;MASC
żałować,będziecie żałowali,0.28397531957921396,V;FUT;2;PL;MASC;HUM
żałować,będziecie żałowały,0.26448849859372303,V;FUT;2;PL
żałować,będziemy żałowali,0.2885451449334677,V;FUT;1;PL;MASC;HUM
żałować,będziemy żałowały,0.27000666524223094,V;FUT;1;PL
żałować,będziesz żałowała,0.2887145624592289,V;FUT;2;SG;FEM
żałować,będziesz żałował,0.2995373749032253,V;FUT;2;SG;MASC
żałować,będzie żałowała,0.2934611635189044,V;FUT;3;SG;FEM
żałować,będzie żałowało,0.3140263952516811,V;FUT;3;SG;NEUT
żałować,będzie żałował,0.3105392214050806,V;FUT;3;SG;MASC
żałować,żałowałam,0.5643795557481974,V;PST;1;SG;FEM
żałować,żałowałaś,0.548619274949121,V;PST;2;SG;FEM
żałować,żałowała,0.6321977556322218,V;PST;3;SG;FEM
żałować,żałowałem,0.5694721131732736,V;PST;1;SG;MASC
żałować,żałowałeś,0.5545891528352134,V;PST;2;SG;MASC
żałować,żałowaliście,0.5338836143855868,V;PST;2;PL;MASC;HUM
żałować,żałowaliśmy,0.5571895425355619,V;PST;1;PL;MASC;HUM
żałować,żałowali,0.6106446099763986,V;PST;3;PL;MASC;HUM
żałować,żałowało,0.6331786887601403,V;PST;3;SG;NEUT
żałować,żałował,0.6413921329446971,V;PST;3;SG;MASC
żałować,żałowałyście,0.47588639821637857,V;PST;2;PL
żałować,żałowałyśmy,0.4982621766288806,V;PST;1;PL
żałować,żałowały,0.5709383913129632,V;PST;3;PL
żałować,żałują,0.5589575901323854,V;PRS;3;PL
żałować,żałujecie,0.4799953490777378,V;PRS;2;PL
żałować,żałujemy,0.5492353856180645,V;PRS;1;PL
żałować,żałujesz,0.521398440036653,V;PRS;2;SG
żałować,żałuję,0.6280813368061133,V;PRS;1;SG
żałować,żałuje,0.6190340735408562,V;PRS;3;SG
założyć,zakładacie,0.4281763456112031,V;FUT;2;PL
założyć,zakładają,0.5153506754927153,V;FUT;3;PL
założyć,zakładałam,0.5346249694517989,V;PST;1;SG;FEM
założyć,zakładałaś,0.4605413047970446,V;PST;2;SG;FEM
założyć,zakładała,0.42199457227593185,V;PST;3;SG;FEM
założyć,zakładałem,0.5461997707640602,V;PST;1;SG;MASC
założyć,zakładałeś,0.44813603864776264,V;PST;2;SG;MASC
założyć,zakładaliście,0.4545033926477523,V;PST;2;PL;MASC;HUM
założyć,zakładaliśmy,0.42964128190229256,V;PST;1;PL;MASC;HUM
założyć,zakładali,0.49760957222052116,V;PST;3;PL;MASC;HUM
założyć,zakładało,0.44825512590707983,V;PST;3;SG;NEUT
założyć,zakładał,0.48539839694946796,V;PST;3;SG;MASC
założyć,zakładałyście,0.3667025156238557,V;PST;2;PL
założyć,zakładałyśmy,0.3745299360512324,V;PST;1;PL
założyć,zakładały,0.4015628510439897,V;PST;3;PL
założyć,zakładam,0.5729670667755461,V;FUT;1;SG
założyć,zakładamy,0.5586135612661601,V;FUT;1;PL
założyć,zakładasz,0.5523647919443603,V;FUT;2;SG
założyć,zakłada,0.527373798416373,V;FUT;3;SG
zamarzać,będą zamarzali,0.45341899131182073,V;FUT;3;PL;MASC;HUM
zamarzać,będą zamarzały,0.49515670652851085,V;FUT;3;PL
zamarzać,będę zamarzała,0.5139565224683827,V;FUT;1;SG;FEM
zamarzać,będę zamarzał,0.5089472326269452,V;FUT;1;SG;MASC
zamarzać,będziecie zamarzali,0.4299446508004231,V;FUT;2;PL;MASC;HUM
zamarzać,będziecie zamarzały,0.47270814782387705,V;FUT;2;PL
zamarzać,będziemy zamarzali,0.4195357362822978,V;FUT;1;PL;MASC;HUM
zamarzać,będziemy zamarzały,0.4533402984924273,V;FUT;1;PL
zamarzać,będziesz zamarzała,0.49998375124171246,V;FUT;2;SG;FEM
zamarzać,będziesz zamarzał,0.5002249368943708,V;FUT;2;SG;MASC
zamarzać,będzie zamarzała,0.4847818306798992,V;FUT;3;SG;FEM
zamarzać,będzie zamarzało,0.4663447856882851,V;FUT;3;SG;NEUT
zamarzać,będzie zamarzał,0.489876584273061,V;FUT;3;SG;MASC
zamarzać,zamarzacie,0.5630812701320165,V;PRS;2;PL
zamarzać,zamarzają,0.7032241528517577,V;PRS;3;PL
zamarzać,zamarzałam,0.6067201216000175,V;PST;1;SG;FEM
zamarzać,zamarzałaś,0.5925810429354994,V;PST;2;SG;FEM
zamarzać,zamarzała,0.7223934941069572,V;PST;3;SG;FEM
zamarzać,zamarzałem,0.6348525768319485,V;PST;1;SG;MASC
zamarzać,zamarzałeś,0.6099112716459181,V;PST;2;SG;MASC
zamarzać,zamarzaliście,0.5248136686020657,V;PST;2;PL;MASC;HUM
zamarzać,zamarzaliśmy,0.5575651448301143,V;PST;1;PL;MASC;HUM
zamarzać,zamarzali,0.5830397700120643,V;PST;3;PL;MASC;HUM
zamarzać,zamarzało,0.704377573498203,V;PST;3;SG;NEUT
zamarzać,zamarzał,0.7091757569270588,V;PST;3;SG;MASC
zamarzać,zamarzałyście,0.5392304261858536,V;PST;2;PL
zamarzać,zamarzałyśmy,0.5692993753303343,V;PST;1;PL
zamarzać,zamarzały,0.6957919635483928,V;PST;3;PL
zamarzać,zamarzam,0.6614915207404836,V;PRS;1;SG
zamarzać,zamarzamy,0.6329961254540483,V;PRS;1;PL
zamarzać,zamarzasz,0.5533401767935928,V;PRS;2;SG
zamarzać,zamarza,0.690505404989907,V;PRS;3;SG
zamknąć,zamknąłem,0.5477815447745792,V;PST;1;SG;MASC
zamknąć,zamknąłeś,0.5073609473817297,V;PST;2;SG;MASC
zamknąć,zamknął,0.6553834123191784,V;PST;3;SG;MASC
zamknąć,zamkną,0.6376540956554083,V;FUT;3;PL
zamknąć,zamknęłam,0.6182392107703526,V;PST;1;SG;FEM
zamknąć,zamknęłaś,0.5082001744574653,V;PST;2;SG;FEM
zamknąć,zamknęła,0.6266207642244108,V;PST;3;SG;FEM
zamknąć,zamknęliście,0.523876429500158,V;PST;2;PL;MASC;HUM
zamknąć,zamknęliśmy,0.5686593068560581,V;PST;1;PL;MASC;HUM
zamknąć,zamknęli,0.6125360770315798,V;PST;3;PL;MASC;HUM
zamknąć,zamknęło,0.5875248027783693,V;PST;3;SG;NEUT
zamknąć,zamknęłyście,0.4818390403218704,V;PST;2;PL
zamknąć,zamknęłyśmy,0.5291021951877484,V;PST;1;PL
zamknąć,zamknęły,0.6021369052763506,V;PST;3;PL
zamknąć,zamknę,0.5949055018784404,V;FUT;1;SG
zamknąć,zamkniecie,0.5239510960609746,V;FUT;2;PL
zamknąć,zamkniemy,0.6181556298180606,V;FUT;1;PL
zamknąć,zamkniesz,0.6049166679962362,V;FUT;2;SG
zamknąć,zamknie,0.6698539615775728,V;FUT;3;SG
zamordować,zamordowałam,0.5249306067867107,V;PST;1;SG;FEM
zamordować,zamordowałaś,0.46916909875520396,V;PST;2;SG;FEM
zamordować,zamordowała,0.605307663825635,V;PST;3;SG;FEM
zamordować,zamordowałem,0.5310158240778243,V;PST;1;SG;MASC
zamordować,zamordowałeś,0.45020848701895155,V;PST;2;SG;MASC
zamordować,zamordowaliście,0.4282735142555121,V;PST;2;PL;MASC;HUM
zamordować,zamordowaliśmy,0.44979861563262336,V;PST;1;PL;MASC;HUM
zamordować,zamordowali,0.5933381769330665,V;PST;3;PL;MASC;HUM
zamordować,zamordowało,0.5980744573478635,V;PST;3;SG;NEUT
zamordować,zamordował,0.6553660924169625,V;PST;3;SG;MASC
zamordować,zamordowałyście,0.3949728961569896,V;PST;2;PL
zamordować,zamordowałyśmy,0.4284531987341903,V;PST;1;PL
zamordować,zamordowały,0.58064355182217,V;PST;3;PL
zamordować,zamordują,0.5589906059044732,V;FUT;3;PL
zamordować,zamordujecie,0.429654012635278,V;FUT;2;PL
zamordować,zamordujemy,0.4571350428970914,V;FUT;1;PL
zamordować,zamordujesz,0.4826285971115717,V;FUT;2;SG
zamordować,zamorduję,0.4900515768790231,V;FUT;1;SG
zamordować,zamorduje,0.5794941565803547,V;FUT;3;SG
zamówić,zamówią,0.6519008101905642,V;FUT;3;PL
zamówić,zamówicie,0.6334728064888628,V;FUT;2;PL
zamówić,zamówię,0.6197546865501025,V;FUT;1;SG
zamówić,zamówiłam,0.5770981079497474,V;PST;1;SG;FEM
zamówić,zamówiłaś,0.5618576422694854,V;PST;2;SG;FEM
zamówić,zamówiła,0.5049428328656248,V;PST;3;SG;FEM
zamówić,zamówiłem,0.549695330383543,V;PST;1;SG;MASC
zamówić,zamówiłeś,0.5672889841319291,V;PST;2;SG;MASC
zamówić,zamówiliście,0.49757992575389376,V;PST;2;PL;MASC;HUM
zamówić,zamówiliśmy,0.5510588475833165,V;PST;1;PL;MASC;HUM
zamówić,zamówili,0.5848314274414944,V;PST;3;PL;MASC;HUM
zamówić,zamówiło,0.5070866415621765,V;PST;3;SG;NEUT
zamówić,zamówił,0.5842259407212198,V;PST;3;SG;MASC
zamówić,zamówiłyście,0.4608297992352055,V;PST;2;PL
zamówić,zamówiłyśmy,0.5077656725752233,V;PST;1;PL
zamówić,zamówiły,0.5295873564618904,V;PST;3;PL
zamówić,zamówimy,0.6730215465607733,V;FUT;1;PL
zamówić,zamówisz,0.584311161769699,V;FUT;2;SG
zamówić,zamówi,0.6449226688420956,V;FUT;3;SG
zamykać,będą zamykali,0.4296091508052966,V;FUT;3;PL;MASC;HUM
zamykać,będą zamykały,0.4543416680104789,V;FUT;3;PL
zamykać,będę zamykała,0.43929407918643915,V;FUT;1;SG;FEM
zamykać,będę zamykał,0.43593889051740686,V;FUT;1;SG;MASC
zamykać,będziecie zamykali,0.3782848270751489,V;FUT;2;PL;MASC;HUM
zamykać,będziecie zamykały,0.39059772312764274,V;FUT;2;PL
zamykać,będziemy zamykali,0.37485111541423966,V;FUT;1;PL;MASC;HUM
zamykać,będziemy zamykały,0.3869402103284171,V;FUT;1;PL
zamykać,będziesz zamykała,0.38534194366113694,V;FUT;2;SG;FEM
zamykać,będziesz zamykał,0.3865827249002787,V;FUT;2;SG;MASC
zamykać,będzie zamykała,0.396046217250706,V;FUT;3;SG;FEM
zamykać,będzie zamykało,0.39484649657149307,V;FUT;3;SG;NEUT
zamykać,będzie zamykał,0.4037111554702959,V;FUT;3;SG;MASC
zamykać,zamykacie,0.5130720526075265,V;PRS;2;PL
zamykać,zamykają,0.6087172875384008,V;PRS;3;PL
zamykać,zamykałam,0.5236395848815483,V;PST;1;SG;FEM
zamykać,zamykałaś,0.48616329534516756,V;PST;2;SG;FEM
zamykać,zamykała,0.5637727468972517,V;PST;3;SG;FEM
zamykać,zamykałem,0.5072127984920739,V;PST;1;SG;MASC
zamykać,zamykałeś,0.4230151634379634,V;PST;2;SG;MASC
zamykać,zamykaliście,0.47651288668157354,V;PST;2;PL;MASC;HUM
zamykać,zamykaliśmy,0.513474231608351,V;PST;1;PL;MASC;HUM
zamykać,zamykali,0.5486216184185229,V;PST;3;PL;MASC;HUM
zamykać,zamykało,0.5318850816413496,V;PST;3;SG;NEUT
zamykać,zamykał,0.5792280333752662,V;PST;3;SG;MASC
zamykać,zamykałyście,0.44198182509753936,V;PST;2;PL
zamykać,zamykałyśmy,0.5072514782107636,V;PST;1;PL
zamykać,zamykały,0.5767610277719228,V;PST;3;PL
zamykać,zamykam,0.5473490965009628,V;PRS;1;SG
zamykać,zamykamy,0.5925631642823923,V;PRS;1;PL
zamykać,zamykasz,0.536148864511472,V;PRS;2;SG
zamykać,zamyka,0.6072348923692945,V;PRS;3;SG
zaniechać,zaniechacie,0.4589610099143271,V;FUT;2;PL
zaniechać,zaniechają,0.5687973980155779,V;FUT;3;PL
zaniechać,zaniechałam,0.5113970016950637,V;PST;1;SG;FEM
zaniechać,zaniechałaś,0.4435434285312325,V;PST;2;SG;FEM
zaniechać,zaniechała,0.5782391441568676,V;PST;3;SG;FEM
zaniechać,zaniechałem,0.5642673787309194,V;PST;1;SG;MASC
zaniechać,zaniechałeś,0.44634180594645967,V;PST;2;SG;MASC
zaniechać,zaniechaliście,0.4419557040922557,V;PST;2;PL;MASC;HUM
zaniechać,zaniechaliśmy,0.5442425260160734,V;PST;1;PL;MASC;HUM
zaniechać,zaniechali,0.5811933227228883,V;PST;3;PL;MASC;HUM
zaniechać,zaniechało,0.52457439838299,V;PST;3;SG;NEUT
zaniechać,zaniechał,0.5811351291050539,V;PST;3;SG;MASC
zaniechać,zaniechałyście,0.39762719481278763,V;PST;2;PL
zaniechać,zaniechałyśmy,0.4167542604908451,V;PST;1;PL
zaniechać,zaniechały,0.557819007618591,V;PST;3;PL
zaniechać,zaniecham,0.5524275031494729,V;FUT;1;SG
zaniechać,zaniechamy,0.5329101471043998,V;FUT;1;PL
zaniechać,zaniechasz,0.4956509797699358,V;FUT;2;SG
zaniechać,zaniecha,0.6190853698457627,V;FUT;3;SG
zantagonizować,zantagonizowałam,0.746095155013294,V;PST;1;SG;FEM
zantagonizować,zantagonizowałaś,0.7280321233338435,V;PST;2;SG;FEM
zantagonizować,zantagonizowała,0.7631357568173792,V;PST;3;SG;FEM
zantagonizować,zantagonizowałem,0.7630961199653185,V;PST;1;SG;MASC
zantagonizować,zantagonizowałeś,0.721813793965473,V;PST;2;SG;MASC
zantagonizować,zantagonizowaliście,0.7345237484037667,V;PST;2;PL;MASC;HUM
zantagonizować,zantagonizowaliśmy,0.7532034945193155,V;PST;1;PL;MASC;HUM
zantagonizować,zantagonizowali,0.7625947054822175,V;PST;3;PL;MASC;HUM
zantagonizować,zantagonizowało,0.7616409692109404,V;PST;3;SG;NEUT
zantagonizować,zantagonizował,0.7802220833243434,V;PST;3;SG;MASC
zantagonizować,zantagonizowałyście,0.6849427148102245,V;PST;2;PL
zantagonizować,zantagonizowałyśmy,0.7151156927538342,V;PST;1;PL
zantagonizować,zantagonizowały,0.771355784104817,V;PST;3;PL
zantagonizować,zantagonizują,0.7400972539682164,V;FUT;3;PL
zantagonizować,zantagonizujecie,0.6871314710630189,V;FUT;2;PL
zantagonizować,zantagonizujemy,0.7271690997647893,V;FUT;1;PL
zantagonizować,zantagonizujesz,0.7342950426294326,V;FUT;2;SG
zantagonizować,zantagonizuję,0.7192868240250995,V;FUT;1;SG
zantagonizować,zantagonizuje,0.7601286804677019,V;FUT;3;SG
zapalić,zapalą,0.6702438099651506,V;FUT;3;PL
zapalić,zapalę,0.6963145955721495,V;FUT;1;SG
zapalić,zapalicie,0.507372865164069,V;FUT;2;PL
zapalić,zapaliłam,0.62788038897422,V;PST;1;SG;FEM
zapalić,zapaliłaś,0.4682896069114977,V;PST;2;SG;FEM
zapalić,zapaliła,0.646809328475179,V;PST;3;SG;FEM
zapalić,zapaliłem,0.6316066493986608,V;PST;1;SG;MASC
zapalić,zapaliłeś,0.5763716017577123,V;PST;2;SG;MASC
zapalić,zapaliliście,0.4523314235887699,V;PST;2;PL;MASC;HUM
zapalić,zapaliliśmy,0.5950220963850782,V;PST;1;PL;MASC;HUM
zapalić,zapalili,0.6121477158634243,V;PST;3;PL;MASC;HUM
zapalić,zapaliło,0.6054075497248922,V;PST;3;SG;NEUT
zapalić,zapalił,0.647235504144213,V;PST;3;SG;MASC
zapalić,zapaliłyście,0.39347089432547555,V;PST;2;PL
zapalić,zapaliłyśmy,0.45612197365494067,V;PST;1;PL
zapalić,zapaliły,0.5752748944621657,V;PST;3;PL
zapalić,zapalimy,0.5904627465973389,V;FUT;1;PL
zapalić,zapalisz,0.5803116511712928,V;FUT;2;SG
zapalić,zapali,0.7208095743906879,V;FUT;3;SG
zapamiętać,zapamiętacie,0.47595234215126525,V;FUT;2;PL
zapamiętać,zapamiętają,0.5236519160605467,V;FUT;3;PL
zapamiętać,zapamiętałam,0.5607216827221714,V;PST;1;SG;FEM
zapamiętać,zapamiętałaś,0.4768750301425797,V;PST;2;SG;FEM
zapamiętać,zapamiętała,0.5407237281784206,V;PST;3;SG;FEM
zapamiętać,zapamiętałem,0.5364611283670592,V;PST;1;SG;MASC
zapamiętać,zapamiętałeś,0.4593943981838159,V;PST;2;SG;MASC
zapamiętać,zapamiętaliście,0.4918132722027039,V;PST;2;PL;MASC;HUM
zapamiętać,zapamiętaliśmy,0.5476597687594118,V;PST;1;PL;MASC;HUM
zapamiętać,zapamiętali,0.5287113275089405,V;PST;3;PL;MASC;HUM
zapamiętać,zapamiętało,0.5229707302368956,V;PST;3;SG;NEUT
zapamiętać,zapamiętał,0.5931292364010492,V;PST;3;SG;MASC
zapamiętać,zapamiętałyście,0.38095097663058153,V;PST;2;PL
zapamiętać,zapamiętałyśmy,0.4698432307350793,V;PST;1;PL
zapamiętać,zapamiętały,0.5110014875473691,V;PST;3;PL
zapamiętać,zapamiętam,0.5675660100530147,V;FUT;1;SG
zapamiętać,zapamiętamy,0.5380384937616292,V;FUT;1;PL
zapamiętać,zapamiętasz,0.5338833354857808,V;FUT;2;SG
zapamiętać,zapamięta,0.6050327651516216,V;FUT;3;SG
zapierdalać,będą zapierdalali,0.4133277184566684,V;FUT;3;PL;MASC;HUM
zapierdalać,będą zapierdalały,0.3976738621830168,V;FUT;3;PL
zapierdalać,będę zapierdalała,0.4510282504125602,V;FUT;1;SG;FEM
zapierdalać,będę zapierdalał,0.46113711220537956,V;FUT;1;SG;MASC
zapierdalać,będziecie zapierdalali,0.43064070721802494,V;FUT;2;PL;MASC;HUM
zapierdalać,będziecie zapierdalały,0.41186371919424314,V;FUT;2;PL
zapierdalać,będziemy zapierdalali,0.38388596338274783,V;FUT;1;PL;MASC;HUM
zapierdalać,będziemy zapierdalały,0.3623814109187453,V;FUT;1;PL
zapierdalać,będziesz zapierdalała,0.42398600722685975,V;FUT;2;SG;FEM
zapierdalać,będziesz zapierdalał,0.4426279421470374,V;FUT;2;SG;MASC
zapierdalać,będzie zapierdalała,0.4225798333251859,V;FUT;3;SG;FEM
zapierdalać,będzie zapierdalało,0.3954438943592177,V;FUT;3;SG;NEUT
zapierdalać,będzie zapierdalał,0.4419682359926891,V;FUT;3;SG;MASC
zapierdalać,zapierdalacie,0.6138399375601372,V;PRS;2;PL
zapierdalać,zapierdalają,0.6745598993896725,V;PRS;3;PL
zapierdalać,zapierdalałam,0.5937508236978489,V;PST;1;SG;FEM
zapierdalać,zapierdalałaś,0.5717547553852603,V;PST;2;SG;FEM
zapierdalać,zapierdalała,0.6029663400610122,V;PST;3;SG;FEM
zapierdalać,zapierdalałem,0.5782474699991499,V;PST;1;SG;MASC
zapierdalać,zapierdalałeś,0.5617625831004364,V;PST;2;SG;MASC
zapierdalać,zapierdalaliście,0.5773726038043105,V;PST;2;PL;MASC;HUM
zapierdalać,zapierdalaliśmy,0.5731843000597366,V;PST;1;PL;MASC;HUM
zapierdalać,zapierdalali,0.6241571825849868,V;PST;3;PL;MASC;HUM
zapierdalać,zapierdalało,0.5853612752538468,V;PST;3;SG;NEUT
zapierdalać,zapierdalał,0.7124612965419828,V;PST;3;SG;MASC
zapierdalać,zapierdalałyście,0.5014970646893604,V;PST;2;PL
zapierdalać,zapierdalałyśmy,0.5736010813079765,V;PST;1;PL
zapierdalać,zapierdalały,0.6044809979688632,V;PST;3;PL
zapierdalać,zapierdalam,0.6381014260899807,V;PRS;1;SG
zapierdalać,zapierdalamy,0.5998368416836471,V;PRS;1;PL
zapierdalać,zapierdalasz,0.6628342188805904,V;PRS;2;SG
zapierdalać,zapierdala,0.7089711702810475,V;PRS;3;SG
zapłacić,zapłacą,0.6897382090010273,V;FUT;3;PL
zapłacić,zapłacę,0.6134952706540556,V;FUT;1;SG
zapłacić,zapłacicie,0.5979369907579996,V;FUT;2;PL
zapłacić,zapłaciłam,0.6059978701642054,V;PST;1;SG;FEM
zapłacić,zapłaciłaś,0.5710890865676379,V;PST;2;SG;FEM
zapłacić,zapłaciła,0.6429506854479626,V;PST;3;SG;FEM
zapłacić,zapłaciłem,0.6279707148812338,V;PST;1;SG;MASC
zapłacić,zapłaciłeś,0.5688764450753379,V;PST;2;SG;MASC
zapłacić,zapłaciliście,0.5689540308959965,V;PST;2;PL;MASC;HUM
zapłacić,zapłaciliśmy,0.6263729469320579,V;PST;1;PL;MASC;HUM
zapłacić,zapłacili,0.6808179373583649,V;PST;3;PL;MASC;HUM
zapłacić,zapłaciło,0.6110084624458979,V;PST;3;SG;NEUT
zapłacić,zapłacił,0.7028965578113099,V;PST;3;SG;MASC
zapłacić,zapłaciłyście,0.43491294739196007,V;PST;2;PL
zapłacić,zapłaciłyśmy,0.5589335261746229,V;PST;1;PL
zapłacić,zapłaciły,0.5974094832496538,V;PST;3;PL
zapłacić,zapłacimy,0.6420730871776101,V;FUT;1;PL
zapłacić,zapłacisz,0.627454172152992,V;FUT;2;SG
zapłacić,zapłaci,0.7392717266532767,V;FUT;3;SG
zapominać,będą zapominali,0.40252295929706117,V;FUT;3;PL;MASC;HUM
zapominać,będą zapominały,0.41829567250850974,V;FUT;3;PL
zapominać,będę zapominała,0.4079290253209623,V;FUT;1;SG;FEM
zapominać,będę zapominał,0.42502711897017365,V;FUT;1;SG;MASC
zapominać,będziecie zapominali,0.3801175833332078,V;FUT;2;PL;MASC;HUM
zapominać,będziecie zapominały,0.4060191000883806,V;FUT;2;PL
zapominać,będziemy zapominali,0.36267928783453385,V;FUT;1;PL;MASC;HUM
zapominać,będziemy zapominały,0.3773145868564465,V;FUT;1;PL
zapominać,będziesz zapominała,0.360031240004813,V;FUT;2;SG;FEM
zapominać,będziesz zapominał,0.3816253133663047,V;FUT;2;SG;MASC
zapominać,będzie zapominała,0.3983076330252583,V;FUT;3;SG;FEM
zapominać,będzie zapominało,0.36062303171009435,V;FUT;3;SG;NEUT
zapominać,będzie zapominał,0.4245584761182184,V;FUT;3;SG;MASC
zapominać,zapominacie,0.5460015038774881,V;PRS;2;PL
zapominać,zapominają,0.6240655395815061,V;PRS;3;PL
zapominać,zapominałam,0.5592496057258785,V;PST;1;SG;FEM
zapominać,zapominałaś,0.46709419050528034,V;PST;2;SG;FEM
zapominać,zapominała,0.5683399638299874,V;PST;3;SG;FEM
zapominać,zapominałem,0.5669944389395349,V;PST;1;SG;MASC
zapominać,zapominałeś,0.4461058857538134,V;PST;2;SG;MASC
zapominać,zapominaliście,0.4634356925631411,V;PST;2;PL;MASC;HUM
zapominać,zapominaliśmy,0.5576032119463198,V;PST;1;PL;MASC;HUM
zapominać,zapominali,0.5830632503312446,V;PST;3;PL;MASC;HUM
zapominać,zapominało,0.4883437736074039,V;PST;3;SG;NEUT
zapominać,zapominał,0.6090149815429822,V;PST;3;SG;MASC
zapominać,zapominałyście,0.4311032173864826,V;PST;2;PL
zapominać,zapominałyśmy,0.5074463007028445,V;PST;1;PL
zapominać,zapominały,0.5878350186788092,V;PST;3;PL
zapominać,zapominam,0.6061846334504291,V;PRS;1;SG
zapominać,zapominamy,0.708195238689841,V;PRS;1;PL
zapominać,zapominasz,0.537208587858082,V;PRS;2;SG
zapominać,zapomina,0.6626024097863554,V;PRS;3;SG
zapomnieć,zapomną,0.558419778644143,V;FUT;3;PL
zapomnieć,zapomnę,0.6377705814056117,V;FUT;1;SG
zapomnieć,zapomniałam,0.617929114708096,V;PST;1;SG;FEM
zapomnieć,zapomniałaś,0.5705925115656597,V;PST;2;SG;FEM
zapomnieć,zapomniała,0.614067388704782,V;PST;3;SG;FEM
zapomnieć,zapomniałem,0.618472015723496,V;PST;1;SG;MASC
zapomnieć,zapomniałeś,0.5740084514810097,V;PST;2;SG;MASC
zapomnieć,zapomniało,0.5623473262795489,V;PST;3;SG;NEUT
zapomnieć,zapomniał,0.6487677048181384,V;PST;3;SG;MASC
zapomnieć,zapomniałyście,0.4636502595783295,V;PST;2;PL
zapomnieć,zapomniałyśmy,0.5544009698911543,V;PST;1;PL
zapomnieć,zapomniały,0.5474596283011408,V;PST;3;PL
zapomnieć,zapomnicie,0.5456738685349669,V;FUT;2;PL
zapomnieć,zapomnieliście,0.5448928160662704,V;PST;2;PL;MASC;HUM
zapomnieć,zapomnieliśmy,0.6304092344448707,V;PST;1;PL;MASC;HUM
zapomnieć,zapomnieli,0.6302017217509777,V;PST;3;PL;MASC;HUM
zapomnieć,zapomnimy,0.6167573073005934,V;FUT;1;PL
zapomnieć,zapomnisz,0.6306138212338455,V;FUT;2;SG
zapomnieć,zapomni,0.6525800852531524,V;FUT;3;SG
zapraszać,będą zapraszali,0.40587811907773275,V;FUT;3;PL;MASC;HUM
zapraszać,będą zapraszały,0.40905401053738566,V;FUT;3;PL
zapraszać,będę zapraszała,0.4315318896229927,V;FUT;1;SG;FEM
zapraszać,będę zapraszał,0.43669754608048017,V;FUT;1;SG;MASC
zapraszać,będziecie zapraszali,0.4308183170095605,V;FUT;2;PL;MASC;HUM
zapraszać,będziecie zapraszały,0.4224766285748499,V;FUT;2;PL
zapraszać,będziemy zapraszali,0.3825287397498647,V;FUT;1;PL;MASC;HUM
zapraszać,będziemy zapraszały,0.3738114809445584,V;FUT;1;PL
zapraszać,będziesz zapraszała,0.3978801063573496,V;FUT;2;SG;FEM
zapraszać,będziesz zapraszał,0.40825374818947,V;FUT;2;SG;MASC
zapraszać,będzie zapraszała,0.417723953546276,V;FUT;3;SG;FEM
zapraszać,będzie zapraszało,0.40666260735802173,V;FUT;3;SG;NEUT
zapraszać,będzie zapraszał,0.43385689172624464,V;FUT;3;SG;MASC
zapraszać,zapraszacie,0.5304257751779611,V;PRS;2;PL
zapraszać,zapraszają,0.5495478145498259,V;PRS;3;PL
zapraszać,zapraszałam,0.5679873710416434,V;PST;1;SG;FEM
zapraszać,zapraszałaś,0.4927754894722254,V;PST;2;SG;FEM
zapraszać,zapraszała,0.5927346142098068,V;PST;3;SG;FEM
zapraszać,zapraszałem,0.5627800821017526,V;PST;1;SG;MASC
zapraszać,zapraszałeś,0.4846101008935233,V;PST;2;SG;MASC
zapraszać,zapraszaliście,0.48533056901418226,V;PST;2;PL;MASC;HUM
zapraszać,zapraszaliśmy,0.5730435143307715,V;PST;1;PL;MASC;HUM
zapraszać,zapraszali,0.6212676266859407,V;PST;3;PL;MASC;HUM
zapraszać,zapraszało,0.5453478742957913,V;PST;3;SG;NEUT
zapraszać,zapraszał,0.6462491038992422,V;PST;3;SG;MASC
zapraszać,zapraszałyście,0.46844475955959863,V;PST;2;PL
zapraszać,zapraszałyśmy,0.5012254557406779,V;PST;1;PL
zapraszać,zapraszały,0.5959134819102802,V;PST;3;PL
zapraszać,zapraszam,0.4472389011681277,V;PRS;1;SG
zapraszać,zapraszamy,0.4813512131303165,V;PRS;1;PL
zapraszać,zapraszasz,0.5574101641673606,V;PRS;2;SG
zapraszać,zaprasza,0.5368775826526989,V;PRS;3;SG
zaprosić,zaprosicie,0.6151508704152027,V;FUT;2;PL
zaprosić,zaprosiłam,0.5993139202556363,V;PST;1;SG;FEM
zaprosić,zaprosiłaś,0.5821315118284861,V;PST;2;SG;FEM
zaprosić,zaprosiła,0.6468125958288908,V;PST;3;SG;FEM
zaprosić,zaprosiłem,0.6312683340075167,V;PST;1;SG;MASC
zaprosić,zaprosiłeś,0.5597392720943144,V;PST;2;SG;MASC
